TakingPill AcX AcY AcZ GyX GyY GyZ
0 -7636 -13368 1104 2084 -7708 529
0 -8644 -13468 156 -417 -1153 -998
0 -9832 -15064 2288 3809 -5364 1289
0 -8580 -12956 1972 2641 -4160 264
0 -6128 -11512 -1172 8055 -10580 4622
0 -10868 -13308 6248 5740 -5950 556
0 -7184 -11688 2296 3369 -8127 3346
0 -6616 -10172 6188 534 -1041 -1941
0 -8072 -11852 6088 2014 -5670 2497
0 -6600 -9696 5716 -1534 2260 -2608
0 -5652 -11852 5816 -103 -3149 1374
0 -10500 -12008 5520 -1528 2506 -1254
0 -5508 -9744 4812 -3229 3204 -2801
0 -8276 -13256 3176 -4514 6658 -2316
0 -10004 -14376 2592 -3487 5040 788
0 -5712 -10820 3148 -5831 8873 -604
0 -11196 -14340 -16 -3295 4754 3290
0 -7476 -10848 900 -5153 9589 -170
0 -12360 -13936 -1264 -6330 8982 11
0 -6008 -11836 -644 -7186 11653 -432
0 -9996 -13084 -4896 -9091 12118 1064
0 -8964 -11564 -5796 -9063 13758 1131
0 -8240 -11688 -7308 -12912 17761 1395
0 -8484 -10916 -9416 -11825 17042 2637
0 -5084 -8964 -10752 -10310 13452 2265
0 -6252 -10608 -12216 -12032 15452 4786
0 -4060 -6608 -17096 -14275 17184 2276
0 -4980 -8612 -14904 -12657 16225 4301
0 -1204 -4860 -15416 -10715 15600 4017
0 -644 -4480 -16216 -4666 5930 -334
0 -2020 -5180 -18312 -3095 2711 474
0 -2192 -4208 -18088 -1758 459 -448
0 -388 -3364 -16544 -1476 -874 345
0 -1312 -3188 -18848 -4274 1029 -865
0 -140 -1996 -17204 -5433 484 -774
0 -824 -1932 -17708 -10796 680 533
0 -292 -104 -16292 -5116 -102 -726
0 -112 -196 -17592 -7454 3743 -1777
0 916 768 -18312 -3615 2081 -2506
0 80 296 -15996 -4995 573 -815
0 832 928 -18424 -2415 439 -1945
0 144 80 -16608 -1135 435 -3044
0 -76 944 -19112 202 598 -3511
0 -4 160 -17080 -1754 -583 -70
0 708 676 -17676 -2942 1025 -747
0 828 580 -16996 -2525 1863 -1186
0 -788 1240 -15588 -3731 2275 -664
0 2168 3556 -17640 -2915 2344 961
0 2952 4828 -16188 -3286 4698 -1563
0 2664 4672 -17064 -1192 2121 -3088
0 3316 3264 -16800 2977 -1300 -3252
0 1256 2488 -17492 1592 -2825 -3306
0 1892 2424 -17636 2819 -4862 -3985
0 -1592 1964 -16612 -1215 -7769 -694
0 -928 3776 -18728 196 -7041 -186
0 52 2648 -15508 1089 -6212 1294
0 -1064 2068 -19076 505 322 347
0 -924 2548 -17980 1018 47 4284
0 -724 2640 -17888 -1269 1898 5447
0 -876 2184 -17660 226 1236 2430
0 -600 2152 -19124 445 -1296 6
0 -1288 2172 -18192 828 -1033 649
0 -1140 1660 -17168 745 -540 2773
0 -1468 1668 -16920 -14 450 180
0 -1000 1940 -17124 719 -211 39
0 -612 1896 -17128 23 1557 148
0 -1544 1760 -16936 197 1408 90
0 -832 1620 -16652 -150 1372 1854
0 -1044 1136 -16744 655 -582 2539
0 -324 1364 -18052 -359 -197 2139
0 -732 1820 -17284 -657 -1844 620
0 648 1220 -17276 129 -426 -956
0 628 804 -18120 562 -223 -1433
0 316 1324 -17884 -439 -143 40
0 -312 1180 -17600 198 1078 -7
0 -676 1344 -17364 -427 -260 1165
0 -1752 1544 -18740 -709 488 929
0 -120 1396 -15984 -217 -364 2162
0 -1148 1028 -17508 -1321 620 2193
0 -252 1544 -17764 -936 1891 1576
0 844 2468 -16576 -498 1429 2161
0 684 2564 -18216 508 782 247
0 1068 2180 -17708 486 741 -742
0 -1068 1320 -18248 -164 -736 -1036
0 -420 948 -16804 1040 -1877 -1281
0 16 908 -15868 2167 -391 -1396
0 680 576 -16124 6452 -1015 -2726
0 452 -664 -18620 4630 -2 -3206
0 1224 840 -22388 7020 -2041 -6564
0 -2864 -1860 -15700 3912 -5862 -4376
0 -3696 -1832 -17760 6303 -13997 252
0 -2092 -4848 -14592 11756 -10259 -4766
0 -5556 -4212 -21076 16522 -18319 -4009
0 -4732 -5500 -15184 16323 -13160 -6248
0 -9060 -7980 -18816 16102 -21230 -5880
0 -5980 -10436 -5984 16562 -13665 -6188
0 -10300 -12464 -13732 9971 -12592 -2777
0 -7856 -11292 -3516 11987 -8599 -1952
0 -10100 -11852 -9172 7545 -8184 -2825
0 -6228 -11944 -960 13210 -13048 680
0 -9168 -13304 -3256 5925 -4680 -3201
0 -8032 -12252 184 10900 -8592 -1025
0 -6816 -9700 884 4351 -5170 -1648
0 -9468 -12356 104 7166 -6983 -1217
0 -9276 -14384 3512 986 -7444 -2200
0 -8016 -12904 2500 2992 -6729 1061
0 -7980 -13452 4080 2079 -6447 338
0 -6052 -11824 3680 3974 -8051 1534
0 -8744 -12172 5724 2821 -6328 1315
0 -7312 -11932 5324 2712 -5811 234
0 -7520 -12320 6044 2301 -5813 438
0 -6944 -11756 7508 941 -3108 -699
0 -4640 -11200 7140 344 -1625 -955
0 -9168 -13000 8744 1728 -2509 1679
0 -5224 -11244 7012 -300 1446 -1502
0 -8844 -12344 7592 -3053 3414 -3086
0 -4980 -11948 6076 -5138 6052 -3158
0 -5916 -11868 5128 -5171 6542 -1061
0 -6852 -11552 5640 -9869 11705 -4185
0 -7020 -14368 1228 -13290 13314 -2872
0 -8776 -14388 -844 -14742 16208 -2146
0 -7544 -14656 -2928 -11397 13156 378
0 -8032 -14324 -4676 -10273 12282 2698
0 -7860 -13004 -5340 -9007 10620 1236
0 -7592 -13552 -7420 -8959 10739 1403
0 -7872 -13356 -8620 -10435 10789 2355
0 -5560 -11752 -9644 -9576 8578 2128
0 -5824 -10672 -10624 -10440 10832 1338
0 -5060 -11704 -13236 -12211 8941 2121
0 -4636 -9340 -13936 -13912 11678 -571
0 -3460 -8928 -13828 -13429 11338 423
0 -1464 -7224 -14960 -14756 11083 1542
0 -344 -4984 -17232 -12135 9532 -1481
0 -832 -5308 -15424 -9389 4286 -612
0 756 -2788 -19040 -5934 2375 -1416
0 200 -2860 -16144 -1990 1456 -5375
0 -2028 -4108 -18428 -1597 -551 -2547
0 -80 -2660 -16680 499 -1759 -1611
0 -1236 -2424 -17768 -3053 -957 -357
0 412 -1232 -16968 -2338 1669 -1077
0 104 -668 -16824 -5346 2559 -184
0 956 -1288 -17320 -796 1961 -2055
0 1184 -1640 -16908 -2765 72 -773
0 284 -1536 -17608 -1550 1369 -1746
0 1296 -1020 -17260 -1330 1024 -884
0 708 -1276 -18364 -1184 388 -511
0 1848 -1244 -18284 -682 643 -709
0 1356 -888 -16644 -377 1567 -953
0 1860 -972 -16116 292 2635 24
0 1356 -1684 -17108 2320 3789 822
0 1552 -1456 -17664 5356 1228 3469
0 2884 -1948 -13580 9518 5325 1250
0 2804 -5104 -13944 10901 1710 -360
0 4432 -4348 -20432 16200 -9439 -2691
0 1864 -8672 -10176 7205 -1885 -7098
0 1112 -10008 -22156 16509 -7569 -4060
0 2352 -8040 -13276 10353 -372 -4467
0 2892 -10148 -16572 13089 -441 -9344
0 980 -10672 -9652 9345 1701 -5165
0 6540 -11160 -14552 6231 -218 -4826
0 652 -11624 -14800 -482 4787 -7647
0 2916 -11068 -9724 1503 2045 774
0 7580 -10672 -12512 -1512 -144 89
0 4832 -11840 -11676 -3130 454 -740
0 4580 -11488 -13392 -5986 -1704 945
0 2664 -11088 -15272 -7106 1776 -1617
0 4588 -10640 -12708 -10013 -2383 3636
0 4128 -9460 -18916 -15237 -9334 4936
0 4456 -8916 -14952 -29350 -1902 4871
0 1616 -3676 -14388 -13827 -9777 7821
0 2948 -1996 -13120 -11582 4163 3036
0 772 -2408 -16260 -5311 2548 710
0 2664 -1552 -18240 -3735 1818 1240
0 -80 -1336 -19444 -7376 5253 1676
0 2084 -464 -12872 -3851 14561 2299
0 7328 -968 -17056 4745 24332 -242
0 7460 -1640 -12356 6099 20361 5324
0 7308 -1448 -18272 3314 9200 1974
0 13468 -2904 -15452 6437 295 1465
0 11036 -3876 -12564 1560 6368 -223
0 12440 -3396 -13956 2621 615 993
0 10280 -4276 -13316 496 2779 1427
0 13320 -3600 -14776 664 -2865 774
0 11288 -4060 -13560 -340 1768 387
0 12444 -3828 -13856 -1491 -2264 -976
0 10096 -3936 -13000 -1 -667 976
0 11056 -3844 -13108 -220 -528 -148
0 11048 -4152 -13996 -589 -1731 -692
0 11116 -3772 -18024 -5210 -9170 -1157
0 9440 -6480 -15092 -13842 -26453 6275
0 5924 -1268 -15320 -9479 -31628 6827
0 8072 1388 -13892 -3714 -16534 1262
0 -284 -1144 -15488 -4377 -3021 -3576
0 1652 -80 -19520 -4685 -1068 -2805
0 160 -864 -17700 -5728 3412 -3725
0 880 652 -16852 -10703 2037 -4908
0 304 1180 -17040 -18008 4534 -888
0 2772 3204 -16312 -16161 11829 632
0 3332 5176 -13816 -15089 10361 3341
0 6340 6808 -13368 -10752 11490 1200
0 7416 7864 -13808 -5107 7014 804
0 7880 8088 -13128 -1057 1831 811
0 7360 8044 -14536 944 -366 -656
0 8324 8432 -15340 2238 -2847 -590
0 6924 7544 -14464 1630 -1170 -642
0 7032 7360 -15152 4474 -1005 -1048
0 5660 6608 -14368 10857 -5004 1318
0 5248 4972 -13652 21519 -9537 6302
0 3328 -336 -12888 25416 -11508 4079
0 3852 84 -23204 25583 -12887 1407
0 4824 -2624 -16292 4273 -2589 1362
0 2864 -2284 -18524 598 1714 -1958
0 2660 -2684 -18800 -11784 -1017 301
0 3584 -2948 -16264 -32272 -9496 3707
0 2836 1488 -14780 -23278 -15671 -668
0 -660 4856 -16032 -7982 -10479 -1284
0 -3720 5680 -17696 -3507 -4178 -295
0 -304 6504 -13660 -3661 -4576 1486
0 -3740 5640 -14560 -3544 -5785 3375
0 -4404 6260 -14944 -2455 -963 1692
0 -556 6792 -13268 2161 3470 -602
0 -256 4756 -15012 5715 7566 -883
0 1112 4632 -10180 18929 21627 -4436
0 1376 508 -12716 22723 26860 -1812
0 9212 -1100 -28996 21331 18453 -9172
0 2832 -2596 -18960 3942 7157 1224
0 7796 -940 -23184 2671 -5384 563
0 6928 -1900 -15252 -4130 -9161 -770
0 3872 -2284 -21988 -20107 -11379 5390
0 -1692 -3968 -20556 -22956 -32768 11680
0 1916 4860 -14600 -6418 -23726 -3288
0 -5392 3532 -8584 -4096 -10236 2672
0 -6164 3724 -15468 -1196 6679 -1013
0 -804 3192 -14524 3368 12649 89
0 2560 -756 -9820 16693 30743 -1951
0 8316 724 -18252 17673 32767 -6289
0 284 -4160 -18092 13730 24417 -5119
0 10552 -2304 -18172 5369 729 258
0 8436 -720 -22680 -2553 -12199 615
0 7860 -3992 -20568 -13455 -28569 2553
0 1876 -4364 -12060 -15852 -32768 14434
0 5756 3620 -9176 -613 -32768 3194
0 -8436 2336 -13124 -6219 6287 -699
0 -5520 1392 -14876 -1881 3468 -1
0 -2248 2316 -17392 -2438 9307 -2429
0 3904 1056 -7584 10416 32767 -9611
0 8568 -2496 -28756 5428 32767 -15648
0 10936 -556 -14160 13226 25037 -8730
0 5672 -4408 -14028 44 6632 548
0 14532 520 -13996 5534 -7687 3021
0 5120 -2348 -10956 10467 -5686 5610
0 8428 -8232 -20024 22675 -23769 10714
0 5624 -8640 -21376 32767 -32768 13460
0 3036 -8924 -12208 23084 -9426 489
0 2000 -11620 -11312 11825 -1927 -274
0 2416 -10600 -13136 871 422 2844
0 2676 -8812 -20828 -23166 979 -1045
0 2980 -10392 -16876 -32768 5265 -4734
0 1992 -9532 -7448 -32768 13170 -4305
0 7256 2172 -13356 -25308 4250 3280
0 3668 1820 -17884 -12321 5982 -806
0 7816 3728 -15316 -1708 6097 1039
0 2492 -1652 -8100 24844 5114 2128
0 6504 -4784 -27960 32367 -12798 -4190
0 2304 -7588 -10760 32413 -22387 1165
0 2800 -5536 -23316 12292 -13272 -188
0 5072 -6196 -14320 -810 -4250 523
0 3560 -5532 -13552 -19888 5866 -1408
0 -856 -3628 -16148 -27035 10277 1938
0 4096 -268 -16688 -18807 9029 3289
0 2768 -1536 -18268 -15627 5400 3479
0 6004 520 -17248 -4696 -901 3538
0 6176 668 -16460 -250 -3230 929
0 824 -740 -21028 3755 78 -4318
0 3288 -1044 -17032 6702 -6632 -2107
0 1436 -1644 -20252 4757 -6457 -256
0 856 -1812 -18112 7667 -14315 -440
0 1384 -3748 -17284 4203 -20723 2836
0 -2644 -2476 -18808 6228 -19384 569
0 -3632 -3612 -15496 5058 -22063 2278
0 -4624 -3252 -14892 4929 -14984 -1193
0 -9236 -5616 -12996 8011 -18195 -483
0 -7984 -5052 -13112 9673 -17180 -2926
0 -12056 -7244 -8764 9109 -15339 -3322
0 -9956 -6396 -10436 5879 -12884 -2960
0 -11784 -7624 -6744 6818 -10194 -5168
0 -10556 -7780 -5840 6599 -10830 -3585
0 -12264 -8536 -5960 5650 -10209 -3876
0 -11740 -8920 -3436 7771 -11799 -3735
0 -12664 -10064 -1304 2841 -6486 -2945
0 -12480 -9892 -1248 4768 -7675 -971
0 -12228 -9732 -268 3209 -3512 -1453
0 -12700 -12076 -1548 3306 -5663 15
0 -13800 -10896 2004 4298 -4771 -809
0 -9580 -9144 1940 -239 -177 -783
0 -12836 -10164 924 4945 -7676 723
0 -12388 -10924 4480 899 199 -1121
0 -8692 -8276 3032 1479 -2380 -1590
0 -10728 -9340 3644 2637 -5362 564
0 -11376 -9588 3968 -1023 1509 -1563
0 -9496 -9040 3400 -2292 4742 -1736
0 -10976 -10080 3296 -4528 10298 -3023
0 -10848 -10092 692 -5350 15108 -2177
0 -11208 -9952 -1000 -6114 13573 -432
0 -10376 -9240 -4144 -11291 25063 -2224
0 -11196 -9920 -7200 -11856 25689 -1607
0 -10328 -10296 -10180 -12626 24426 -673
0 -8248 -9300 -13352 -12597 20649 1709
0 -6132 -8044 -15032 -13929 18680 1797
0 -5400 -7708 -16208 -19393 23746 1010
0 -2028 -4736 -16400 -13276 16159 1330
0 -956 -4308 -16108 -11546 10686 1154
0 1108 -2320 -17696 -6516 7494 -1020
0 -320 -3172 -17060 -5496 4080 -1192
0 1592 -1632 -17488 -1672 2405 -1245
0 752 -2328 -17928 -1001 2025 -2742
0 1088 -1656 -16860 1027 -1782 -600
0 348 -728 -16620 552 197 -918
0 -1196 -1800 -17280 2496 -3106 194
0 796 -1136 -19052 1163 -5813 1280
0 -128 -1560 -19552 -1832 -6029 1223
0 828 -1004 -17048 -4499 -9900 1000
0 -880 -828 -18276 -7205 -13211 1530
0 -2688 156 -16484 -7184 -7429 1017
0 -4364 648 -15236 -5449 -7595 1592
0 -2548 2016 -15132 -3477 -1607 -1033
0 -5360 692 -14844 -593 -1020 -518
0 -3564 1424 -16608 -255 780 -1517
0 -3696 956 -14196 582 1569 -1208
0 -4208 420 -15628 1581 1932 -1222
0 -3292 64 -15792 3022 5205 -1201
0 -3388 292 -17176 669 7540 -646
0 -2152 1728 -21528 -5949 10676 68
0 -208 2188 -18244 -8410 11265 -500
0 -1372 1560 -16280 -5053 8703 394
0 1812 3132 -17712 -1440 5959 -1156
0 1708 2624 -14956 1977 1657 -1323
0 1244 1388 -19172 1063 -1811 -1104
0 2096 1968 -17204 2402 -2183 -1677
0 1324 1056 -16652 -561 -38 -607
0 2720 2156 -16416 -967 1164 -59
0 1708 1920 -16480 -14 22 -324
0 1080 1820 -18896 140 339 -1502
0 1436 1808 -18044 955 -929 -832
0 12 704 -17940 1328 -3594 351
0 -340 816 -16076 10484 -12105 1874
0 -696 -320 -16656 12245 -10514 556
0 1016 -292 -13196 21035 -9838 -4412
0 -3684 -7432 -17372 13803 -6442 -4658
0 160 -3772 -18556 17607 -10695 -9459
0 -7612 -9660 -12288 10818 -8167 -4975
0 -4472 -9028 -17868 11531 -14155 -6057
0 -4532 -12068 -10360 10302 -15768 -2585
0 -5800 -10916 -11700 9668 -14832 -1557
0 -5556 -9648 -8556 10248 -13480 -1548
0 -7696 -12716 -7784 8627 -14639 1544
0 -8680 -12092 -5964 10088 -13977 605
0 -7608 -11620 -4304 5265 -9265 2032
0 -11084 -13228 -2584 6398 -11245 6563
0 -6424 -10216 -2188 5586 -12147 4498
0 -10864 -12484 -1192 5248 -14141 3663
0 -10720 -11036 3068 2696 -6141 437
0 -10996 -14052 2872 1998 -5632 2062
0 -10344 -11040 2904 1641 -1994 -368
0 -10532 -10744 3032 2102 -5621 1665
0 -11644 -10688 4064 1711 -3075 703
0 -8812 -9808 4608 2164 -5022 1296
0 -11720 -10028 4584 2152 -4022 888
0 -9560 -9592 4976 2317 -4092 -376
0 -11632 -10428 6196 513 -5069 -71
0 -8348 -9220 6568 273 -1248 -1653
0 -10568 -10596 5236 379 -3059 1253
0 -9160 -9200 6756 -352 660 -1539
0 -8424 -8912 6928 -837 -7 -832
0 -11500 -10752 6616 -3310 6652 -1812
0 -9704 -10168 5660 -1342 2208 511
0 -8476 -8724 5892 -4488 11846 -2141
0 -8596 -10224 3488 -8043 16389 -2335
0 -11168 -11040 -56 -9569 21952 -1382
0 -9476 -11380 -3152 -9487 20325 -750
0 -10540 -10244 -4492 -9959 19331 5
0 -10728 -10324 -7388 -10224 17806 476
0 -10716 -10608 -8516 -7793 12424 2468
0 -8508 -10468 -9696 -9408 14202 1410
0 -7700 -9608 -12964 -9135 14360 439
0 -8156 -8792 -12200 -9427 11688 2948
0 -5780 -7156 -13532 -9511 13132 1769
0 -4904 -6528 -14720 -7906 12478 521
0 -3600 -6096 -16592 -14787 20780 1764
0 -756 -3788 -16040 -10216 13391 1375
0 180 -2172 -16420 -15847 18627 906
0 2768 304 -16636 -8490 8340 -2290
0 2216 -708 -18188 -4324 4495 -2310
0 1864 -1112 -17272 -270 1272 -2498
0 1972 -32 -17640 1345 -1068 366
0 -240 3508 -18208 -474 -1996 -851
0 1892 -660 -17128 -794 -107 -727
0 1900 -400 -18580 -1457 -517 -558
0 2548 -864 -16180 -2106 -554 714
0 2228 256 -16916 -1691 550 719
0 2660 1120 -16760 -1958 724 1005
0 2984 1120 -17248 -1467 796 535
0 3552 960 -17084 -621 505 -286
0 3112 1144 -17772 -852 513 -443
0 3672 1140 -16636 -297 206 -400
0 3004 356 -17296 -504 94 -166
0 2852 1064 -16580 422 -787 226
0 2836 456 -17524 1060 -2000 -2
0 2612 72 -18588 428 -419 -980
0 3032 600 -17500 -82 -1227 836
0 1636 184 -17772 129 -823 -259
0 2840 288 -17244 1258 -1632 -1051
0 2024 -280 -17364 342 -1050 -1160
0 1740 -20 -18556 136 -675 -613
0 -2944 -420 -16508 -2798 -10671 6828
0 1232 1188 -18532 2258 -11008 399
0 -756 -868 -15048 6882 -12060 -2022
0 -1080 -308 -19548 12154 -15285 -4063
0 -4480 -4148 -14740 12112 -12463 -4306
0 -8472 -5812 -17212 17669 -24171 -3595
0 -9684 -7148 -14072 14815 -23220 -4690
0 -8204 -7132 -11084 11003 -19781 -3659
0 -7720 -7416 -10152 11208 -19494 -4640
0 -9924 -9384 -7100 5434 -10725 -4627
0 -9808 -10244 -5708 3775 -9014 -4117
0 -10864 -10568 -5800 2846 -7369 -2444
0 -11116 -10668 -5288 4976 -10709 -1343
0 -13120 -11364 -3176 3520 -9957 -1012
0 -10232 -10496 -2372 4365 -10770 -1399
0 -9268 -10072 -896 3687 -11180 36
0 -10244 -10832 1392 2743 -8029 -963
0 -11736 -11116 3108 716 -4504 -549
0 -10248 -10780 1352 1297 -3556 -310
0 -12104 -10972 2020 1264 -4020 -94
0 -10816 -11092 2712 2054 -5172 -772
0 -11836 -11512 4020 1018 -3915 -532
0 -8972 -9672 4424 1745 -5477 -753
0 -9580 -9900 4368 1706 -5287 -721
0 -10064 -10516 5232 -21 -1464 -1131
0 -8728 -10228 5596 -335 -339 -1292
0 -10584 -10676 5148 -1313 2465 -921
0 -9444 -11172 4840 -503 -217 -276
0 -8168 -9824 5368 -4318 6281 -2930
0 -8360 -10696 4260 -5986 10673 -1347
0 -9356 -11456 1304 -11938 23910 -3996
0 -12852 -12292 -4320 -13435 23242 -451
0 -11296 -11296 -5392 -14066 19817 1530
0 -8868 -10884 -7400 -15791 16277 3803
0 -8816 -8108 -12036 -17376 12339 5176
0 -9360 -9024 -11608 -17462 10652 4491
0 -7800 -7076 -13772 -15301 5657 6497
0 -8020 -5364 -14276 -12263 9866 5607
0 -5932 -4092 -13900 -11844 12633 5262
0 -4944 -1992 -15180 -6256 11309 2971
0 -3484 -2344 -16360 -7902 16844 3266
0 -1944 -840 -17916 -4813 17433 1284
0 -612 -588 -17024 -3929 10322 2783
0 -124 -540 -19312 -3118 6192 1127
0 -212 -336 -18396 -3471 2491 2642
0 440 424 -19148 -3509 2413 1432
0 456 800 -17596 -3539 1988 2647
0 940 1608 -17716 -4375 1577 2729
0 1768 2180 -17080 -3584 585 1231
0 1408 1968 -16928 -4480 -341 2100
0 1600 2488 -16020 -2345 -1182 1230
0 2596 2272 -16792 -790 -1495 -130
0 2132 2928 -15996 -1043 2482 -2416
0 1988 2156 -17192 -154 1031 -2566
0 1636 2156 -17900 1207 2574 -3612
0 1912 2408 -16600 -1628 -1665 2243
0 1400 1712 -17860 -201 1233 -1131
0 2112 2172 -17000 -234 195 191
0 1688 1808 -17436 -784 -305 680
0 2100 2116 -15688 1014 -191 662
0 2964 2172 -15392 2432 -284 1142
0 3728 2292 -17904 4768 1473 66
0 3516 1292 -18032 2532 2166 -312
0 2048 240 -17728 1817 73 -237
0 3284 508 -18840 821 139 -330
0 1760 -444 -17484 265 -175 983
0 2992 356 -17184 -783 -775 1018
0 3052 628 -16864 1872 -1035 -745
0 2384 396 -17024 875 -1364 108
0 2616 196 -17092 340 -174 -338
0 1328 -468 -18836 1021 -1748 -26
0 2056 -728 -17384 -788 -266 331
0 1844 -352 -17028 -194 -853 476
0 2068 140 -17592 -1238 -1100 984
0 1720 84 -17388 -502 -2170 978
0 3116 504 -17748 -817 -1808 888
0 1752 916 -18184 1252 -2309 -318
0 2068 80 -17252 753 -3443 -380
0 776 -284 -18388 884 -3602 -1038
0 1564 -332 -16548 3595 -6801 -1026
0 -428 -1640 -16324 3697 -9281 -2481
0 -3612 -2588 -17680 6335 -12684 -633
0 -2900 -2260 -17884 4816 -14525 -30
0 -5068 -2848 -16520 5178 -14667 -1980
0 -7108 -3864 -14340 6755 -17599 -606
0 -7204 -3980 -15016 4907 -15672 -110
0 -10184 -4772 -12416 5210 -17740 1573
0 -9524 -4392 -10840 3288 -16583 1968
0 -12160 -5256 -10232 3538 -16544 1310
0 -13248 -4420 -8248 4218 -17348 678
0 -12052 -4348 -5828 1238 -11132 -201
0 -13324 -4144 -6596 2739 -19746 691
0 -13724 -5100 -1924 -192 -6349 -2357
0 -14840 -4772 -2764 564 -10056 -1865
0 -13584 -4420 -968 72 -5557 -3098
0 -13960 -5096 -528 -413 -7347 -2033
0 -14456 -5520 -1596 -476 -6256 -3369
0 -13404 -5800 1888 -170 -6137 -3333
0 -14184 -7000 936 -1235 -7001 -3438
0 -12760 -7176 4888 879 -5685 -3988
0 -13736 -7368 3724 574 -5105 -2746
0 -13072 -7452 3924 2631 -3988 -4421
0 -12736 -7376 3908 1667 -3641 -2460
0 -12784 -7524 3972 1563 -3461 -2457
0 -12272 -8020 5180 2309 -5428 -2708
0 -12848 -7732 6060 941 -5706 -2287
0 -10436 -7556 7040 378 -5731 -1656
0 -9968 -7728 7808 -1145 96 -2044
0 -9352 -7740 7336 -1954 4162 -1066
0 -10072 -7964 6004 -1633 9163 -584
0 -10576 -7924 6300 -6344 21888 -1283
0 -12764 -9016 1568 -5831 24801 -358
0 -12752 -8856 -1604 -6695 25961 -121
0 -12616 -8948 -5412 -8169 26748 1104
0 -10564 -8556 -8220 -6902 21211 108
0 -9060 -7644 -8972 -6568 20289 2151
0 -11044 -7720 -15016 -9960 24185 1514
0 -6892 -5464 -14304 -7680 16682 2531
0 -8592 -5780 -14356 -9066 14715 4858
0 -3492 -3444 -15776 -8369 16879 3606
0 -3120 -4000 -16840 -11309 22233 1312
0 -1392 -2188 -17308 -8441 13648 587
0 -1644 -2392 -17192 -4822 11281 -3322
0 720 -1784 -16896 -3814 9314 -3218
0 1776 -760 -19360 -542 4635 -4997
0 2556 -1268 -17104 9 1107 -2471
0 3388 -1388 -17040 393 876 -3673
0 2292 -1392 -17020 -899 -99 -580
0 2776 -400 -18160 -246 -654 -616
0 1388 -1220 -18392 -1195 -765 600
0 2280 -988 -17768 -1184 -890 2005
0 3724 -836 -16980 -1592 481 697
0 2804 12 -16464 -1328 503 619
0 2936 504 -17240 -1119 1529 -561
0 2804 312 -17504 -1818 1309 42
0 3188 -244 -18552 -906 1070 -1345
0 3648 -144 -17224 -2001 1289 -424
0 5788 88 -18764 -6139 5342 -1682
0 3760 1000 -16976 -7103 7943 -917
0 5876 2044 -17928 -7067 10258 -2309
0 4588 2432 -14840 -8160 13300 -1560
0 6896 3144 -16976 -13988 20056 -6469
0 10888 5468 -15520 -9137 3936 -162
0 15568 13736 -18844 -14308 1658 -3847
0 6356 5552 -11572 -12260 2384 187
0 4864 4516 -6024 -15789 10117 -7263
0 12596 10300 -9520 -3546 -2267 -696
0 7676 9264 -10088 154 -504 -3618
0 8208 8328 -9020 15236 -9452 1664
0 10424 7992 -12724 25912 -9324 10607
0 7788 4312 -18312 29561 -12392 5529
0 4872 2512 -15912 24173 -14911 6207
0 7808 -372 -12732 18740 -22919 3648
0 5500 -3724 -14240 20055 -21540 -2649
0 2088 -3644 -18912 17621 -15570 -3095
0 3224 -5508 -12572 7269 -14202 742
0 -2216 -4608 -19584 -7674 -1869 2475
0 388 -4252 -20004 -20085 1365 2041
0 584 -3452 -17044 -32768 20220 -421
0 -912 1288 -19248 -27368 19851 -2343
0 2080 3468 -16564 -17169 17737 -1216
0 6508 5448 -18832 -7800 18036 -2057
0 4564 3544 -13348 4034 16086 8432
0 9784 2844 -11244 13576 11783 11588
0 10356 4176 -13564 14274 5455 8154
0 8804 -972 -10584 10271 -19019 3017
0 9264 -844 -19316 12913 -28927 -2767
0 2584 -3952 -13408 2211 -21959 1435
0 -900 -536 -25148 -4636 -12914 4946
0 5344 -300 -17656 -27116 5706 6280
0 2148 5028 -18752 -21272 14034 4621
0 6164 5740 -15480 -9345 6906 865
0 5572 7156 -19204 -4486 5685 7158
0 6576 5320 -15540 -1205 628 7072
0 5452 3988 -17616 -808 2189 251
0 5920 2512 -11656 4145 -3442 157
0 6456 2280 -15000 6917 -2302 -920
0 5884 568 -10088 9157 2942 -1718
0 6128 1824 -17792 4061 3073 -173
0 6408 936 -17864 7280 -2180 -1158
0 5292 752 -18100 4947 -3848 1319
0 4724 516 -20168 3099 -7589 1445
0 4792 432 -18088 1362 -3287 -1130
0 4244 52 -17336 -383 -4350 1294
0 2352 -616 -15992 2371 -7284 1494
0 2240 -776 -16892 8745 -13831 -695
0 -752 -1972 -19084 7963 -23351 374
